gender,id,exp,exp_level,race,attribute,ext,name,raw_image_folder,file,projected_npz,projected_file
F,48,AN,3,AE,F2D,bmp,F0048_AN03AE_F2D,/home/vicky/Documents/BU_3DFE/F0048,F0048_AN03AE_F2D.bmp,"[[[0.52608526 0.98018986 1.1481577  ... 1.0564849  0.16488378 0.96597964]
  [0.52608526 0.98018986 1.1481577  ... 1.0564849  0.16488378 0.96597964]
  [0.52608526 0.98018986 1.1481577  ... 1.0564849  0.16488378 0.96597964]
  ...
  [0.52608526 0.98018986 1.1481577  ... 1.0564849  0.16488378 0.96597964]
  [0.52608526 0.98018986 1.1481577  ... 1.0564849  0.16488378 0.96597964]
  [0.52608526 0.98018986 1.1481577  ... 1.0564849  0.16488378 0.96597964]]]",images/results/BU_3DFE/F0048_AN03AE_F2D/projected_w.npz
F,48,DI,3,AE,F2D,bmp,F0048_DI03AE_F2D,/home/vicky/Documents/BU_3DFE/F0048,F0048_DI03AE_F2D.bmp,"[[[ 1.5064301   1.148781    0.72520465 ...  0.21007225  0.03095916
   -0.20885289]
  [ 1.5064301   1.148781    0.72520465 ...  0.21007225  0.03095916
   -0.20885289]
  [ 1.5064301   1.148781    0.72520465 ...  0.21007225  0.03095916
   -0.20885289]
  ...
  [ 1.5064301   1.148781    0.72520465 ...  0.21007225  0.03095916
   -0.20885289]
  [ 1.5064301   1.148781    0.72520465 ...  0.21007225  0.03095916
   -0.20885289]
  [ 1.5064301   1.148781    0.72520465 ...  0.21007225  0.03095916
   -0.20885289]]]",images/results/BU_3DFE/F0048_DI03AE_F2D/projected_w.npz
F,48,NE,0,AE,F2D,bmp,F0048_NE00AE_F2D,/home/vicky/Documents/BU_3DFE/F0048,F0048_NE00AE_F2D.bmp,"[[[ 5.5052710e-01 -2.1272528e-01  1.0525810e+00 ...  2.3534083e+00
   -8.7727368e-01  6.8542641e-04]
  [ 5.5052710e-01 -2.1272528e-01  1.0525810e+00 ...  2.3534083e+00
   -8.7727368e-01  6.8542641e-04]
  [ 5.5052710e-01 -2.1272528e-01  1.0525810e+00 ...  2.3534083e+00
   -8.7727368e-01  6.8542641e-04]
  ...
  [ 5.5052710e-01 -2.1272528e-01  1.0525810e+00 ...  2.3534083e+00
   -8.7727368e-01  6.8542641e-04]
  [ 5.5052710e-01 -2.1272528e-01  1.0525810e+00 ...  2.3534083e+00
   -8.7727368e-01  6.8542641e-04]
  [ 5.5052710e-01 -2.1272528e-01  1.0525810e+00 ...  2.3534083e+00
   -8.7727368e-01  6.8542641e-04]]]",images/results/BU_3DFE/F0048_NE00AE_F2D/projected_w.npz
F,48,SU,1,AE,F2D,bmp,F0048_SU01AE_F2D,/home/vicky/Documents/BU_3DFE/F0048,F0048_SU01AE_F2D.bmp,"[[[ 0.6192858   1.2873245   1.1407751  ...  0.68259704  0.7816413
   -0.26318994]
  [ 0.6192858   1.2873245   1.1407751  ...  0.68259704  0.7816413
   -0.26318994]
  [ 0.6192858   1.2873245   1.1407751  ...  0.68259704  0.7816413
   -0.26318994]
  ...
  [ 0.6192858   1.2873245   1.1407751  ...  0.68259704  0.7816413
   -0.26318994]
  [ 0.6192858   1.2873245   1.1407751  ...  0.68259704  0.7816413
   -0.26318994]
  [ 0.6192858   1.2873245   1.1407751  ...  0.68259704  0.7816413
   -0.26318994]]]",images/results/BU_3DFE/F0048_SU01AE_F2D/projected_w.npz
F,48,SA,3,AE,F2D,bmp,F0048_SA03AE_F2D,/home/vicky/Documents/BU_3DFE/F0048,F0048_SA03AE_F2D.bmp,"[[[ 1.7074012   1.1206019   1.3041934  ...  0.36739334  0.6066528
   -1.01802   ]
  [ 1.7074012   1.1206019   1.3041934  ...  0.36739334  0.6066528
   -1.01802   ]
  [ 1.7074012   1.1206019   1.3041934  ...  0.36739334  0.6066528
   -1.01802   ]
  ...
  [ 1.7074012   1.1206019   1.3041934  ...  0.36739334  0.6066528
   -1.01802   ]
  [ 1.7074012   1.1206019   1.3041934  ...  0.36739334  0.6066528
   -1.01802   ]
  [ 1.7074012   1.1206019   1.3041934  ...  0.36739334  0.6066528
   -1.01802   ]]]",images/results/BU_3DFE/F0048_SA03AE_F2D/projected_w.npz
F,48,HA,1,AE,F2D,bmp,F0048_HA01AE_F2D,/home/vicky/Documents/BU_3DFE/F0048,F0048_HA01AE_F2D.bmp,"[[[-0.175577   1.3614929 -1.1981871 ...  1.7322595  0.3071076 -1.5431871]
  [-0.175577   1.3614929 -1.1981871 ...  1.7322595  0.3071076 -1.5431871]
  [-0.175577   1.3614929 -1.1981871 ...  1.7322595  0.3071076 -1.5431871]
  ...
  [-0.175577   1.3614929 -1.1981871 ...  1.7322595  0.3071076 -1.5431871]
  [-0.175577   1.3614929 -1.1981871 ...  1.7322595  0.3071076 -1.5431871]
  [-0.175577   1.3614929 -1.1981871 ...  1.7322595  0.3071076 -1.5431871]]]",images/results/BU_3DFE/F0048_HA01AE_F2D/projected_w.npz
F,33,DI,1,WH,F2D,bmp,F0033_DI01WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_DI01WH_F2D.bmp,"[[[ 0.21903333  1.0173273   2.1051219  ... -0.10939457 -1.2539798
   -0.5234574 ]
  [ 0.21903333  1.0173273   2.1051219  ... -0.10939457 -1.2539798
   -0.5234574 ]
  [ 0.21903333  1.0173273   2.1051219  ... -0.10939457 -1.2539798
   -0.5234574 ]
  ...
  [ 0.21903333  1.0173273   2.1051219  ... -0.10939457 -1.2539798
   -0.5234574 ]
  [ 0.21903333  1.0173273   2.1051219  ... -0.10939457 -1.2539798
   -0.5234574 ]
  [ 0.21903333  1.0173273   2.1051219  ... -0.10939457 -1.2539798
   -0.5234574 ]]]",images/results/BU_3DFE/F0033_DI01WH_F2D/projected_w.npz
F,33,AN,3,WH,F2D,bmp,F0033_AN03WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_AN03WH_F2D.bmp,"[[[ 0.9698766   2.8074412   1.3484354  ... -0.3875714  -0.39185384
   -0.0264092 ]
  [ 0.9698766   2.8074412   1.3484354  ... -0.3875714  -0.39185384
   -0.0264092 ]
  [ 0.9698766   2.8074412   1.3484354  ... -0.3875714  -0.39185384
   -0.0264092 ]
  ...
  [ 0.9698766   2.8074412   1.3484354  ... -0.3875714  -0.39185384
   -0.0264092 ]
  [ 0.9698766   2.8074412   1.3484354  ... -0.3875714  -0.39185384
   -0.0264092 ]
  [ 0.9698766   2.8074412   1.3484354  ... -0.3875714  -0.39185384
   -0.0264092 ]]]",images/results/BU_3DFE/F0033_AN03WH_F2D/projected_w.npz
F,33,FE,4,WH,F2D,bmp,F0033_FE04WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_FE04WH_F2D.bmp,"[[[-1.5118334   2.4059637   1.9088981  ...  0.5075849   0.13555959
    0.17666155]
  [-1.5118334   2.4059637   1.9088981  ...  0.5075849   0.13555959
    0.17666155]
  [-1.5118334   2.4059637   1.9088981  ...  0.5075849   0.13555959
    0.17666155]
  ...
  [-1.5118334   2.4059637   1.9088981  ...  0.5075849   0.13555959
    0.17666155]
  [-1.5118334   2.4059637   1.9088981  ...  0.5075849   0.13555959
    0.17666155]
  [-1.5118334   2.4059637   1.9088981  ...  0.5075849   0.13555959
    0.17666155]]]",images/results/BU_3DFE/F0033_FE04WH_F2D/projected_w.npz
F,33,FE,2,WH,F2D,bmp,F0033_FE02WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_FE02WH_F2D.bmp,"[[[-0.8016066   3.0982208   2.9863708  ... -0.84618884  0.30752772
   -0.3962268 ]
  [-0.8016066   3.0982208   2.9863708  ... -0.84618884  0.30752772
   -0.3962268 ]
  [-0.8016066   3.0982208   2.9863708  ... -0.84618884  0.30752772
   -0.3962268 ]
  ...
  [-0.8016066   3.0982208   2.9863708  ... -0.84618884  0.30752772
   -0.3962268 ]
  [-0.8016066   3.0982208   2.9863708  ... -0.84618884  0.30752772
   -0.3962268 ]
  [-0.8016066   3.0982208   2.9863708  ... -0.84618884  0.30752772
   -0.3962268 ]]]",images/results/BU_3DFE/F0033_FE02WH_F2D/projected_w.npz
F,33,HA,2,WH,F2D,bmp,F0033_HA02WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_HA02WH_F2D.bmp,"[[[ 0.3041412   1.1216807   1.9522806  ...  0.59329605 -0.89034855
    0.29087675]
  [ 0.3041412   1.1216807   1.9522806  ...  0.59329605 -0.89034855
    0.29087675]
  [ 0.3041412   1.1216807   1.9522806  ...  0.59329605 -0.89034855
    0.29087675]
  ...
  [ 0.3041412   1.1216807   1.9522806  ...  0.59329605 -0.89034855
    0.29087675]
  [ 0.3041412   1.1216807   1.9522806  ...  0.59329605 -0.89034855
    0.29087675]
  [ 0.3041412   1.1216807   1.9522806  ...  0.59329605 -0.89034855
    0.29087675]]]",images/results/BU_3DFE/F0033_HA02WH_F2D/projected_w.npz
F,33,AN,1,WH,F2D,bmp,F0033_AN01WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_AN01WH_F2D.bmp,"[[[ 2.232659    0.71599555  1.3669584  ...  0.18142119 -1.7245129
   -1.1283672 ]
  [ 2.232659    0.71599555  1.3669584  ...  0.18142119 -1.7245129
   -1.1283672 ]
  [ 2.232659    0.71599555  1.3669584  ...  0.18142119 -1.7245129
   -1.1283672 ]
  ...
  [ 2.232659    0.71599555  1.3669584  ...  0.18142119 -1.7245129
   -1.1283672 ]
  [ 2.232659    0.71599555  1.3669584  ...  0.18142119 -1.7245129
   -1.1283672 ]
  [ 2.232659    0.71599555  1.3669584  ...  0.18142119 -1.7245129
   -1.1283672 ]]]",images/results/BU_3DFE/F0033_AN01WH_F2D/projected_w.npz
F,33,FE,1,WH,F2D,bmp,F0033_FE01WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_FE01WH_F2D.bmp,"[[[1.0664042  2.6996567  2.830212   ... 0.02926366 0.5104392  0.16135234]
  [1.0664042  2.6996567  2.830212   ... 0.02926366 0.5104392  0.16135234]
  [1.0664042  2.6996567  2.830212   ... 0.02926366 0.5104392  0.16135234]
  ...
  [1.0664042  2.6996567  2.830212   ... 0.02926366 0.5104392  0.16135234]
  [1.0664042  2.6996567  2.830212   ... 0.02926366 0.5104392  0.16135234]
  [1.0664042  2.6996567  2.830212   ... 0.02926366 0.5104392  0.16135234]]]",images/results/BU_3DFE/F0033_FE01WH_F2D/projected_w.npz
F,33,SU,3,WH,F2D,bmp,F0033_SU03WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SU03WH_F2D.bmp,"[[[ 0.11447926  0.40432748  0.4114482  ... -0.1332651  -1.464229
   -0.26200593]
  [ 0.11447926  0.40432748  0.4114482  ... -0.1332651  -1.464229
   -0.26200593]
  [ 0.11447926  0.40432748  0.4114482  ... -0.1332651  -1.464229
   -0.26200593]
  ...
  [ 0.11447926  0.40432748  0.4114482  ... -0.1332651  -1.464229
   -0.26200593]
  [ 0.11447926  0.40432748  0.4114482  ... -0.1332651  -1.464229
   -0.26200593]
  [ 0.11447926  0.40432748  0.4114482  ... -0.1332651  -1.464229
   -0.26200593]]]",images/results/BU_3DFE/F0033_SU03WH_F2D/projected_w.npz
F,33,DI,4,WH,F2D,bmp,F0033_DI04WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_DI04WH_F2D.bmp,"[[[ 1.4676287   1.8590434  -1.4960113  ... -0.28922182  1.3978411
   -1.5772957 ]
  [ 1.4676287   1.8590434  -1.4960113  ... -0.28922182  1.3978411
   -1.5772957 ]
  [ 1.4676287   1.8590434  -1.4960113  ... -0.28922182  1.3978411
   -1.5772957 ]
  ...
  [ 1.4676287   1.8590434  -1.4960113  ... -0.28922182  1.3978411
   -1.5772957 ]
  [ 1.4676287   1.8590434  -1.4960113  ... -0.28922182  1.3978411
   -1.5772957 ]
  [ 1.4676287   1.8590434  -1.4960113  ... -0.28922182  1.3978411
   -1.5772957 ]]]",images/results/BU_3DFE/F0033_DI04WH_F2D/projected_w.npz
F,33,SA,4,WH,F2D,bmp,F0033_SA04WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SA04WH_F2D.bmp,"[[[ 1.3589327e+00 -1.9040520e-04  8.4167463e-01 ... -9.0552455e-01
   -1.9247947e+00 -1.7758569e+00]
  [ 1.3589327e+00 -1.9040520e-04  8.4167463e-01 ... -9.0552455e-01
   -1.9247947e+00 -1.7758569e+00]
  [ 1.3589327e+00 -1.9040520e-04  8.4167463e-01 ... -9.0552455e-01
   -1.9247947e+00 -1.7758569e+00]
  ...
  [ 1.3589327e+00 -1.9040520e-04  8.4167463e-01 ... -9.0552455e-01
   -1.9247947e+00 -1.7758569e+00]
  [ 1.3589327e+00 -1.9040520e-04  8.4167463e-01 ... -9.0552455e-01
   -1.9247947e+00 -1.7758569e+00]
  [ 1.3589327e+00 -1.9040520e-04  8.4167463e-01 ... -9.0552455e-01
   -1.9247947e+00 -1.7758569e+00]]]",images/results/BU_3DFE/F0033_SA04WH_F2D/projected_w.npz
F,33,HA,4,WH,F2D,bmp,F0033_HA04WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_HA04WH_F2D.bmp,"[[[ 1.0087335   0.43252692  2.0713282  ... -0.68384296 -1.6406051
   -0.20588139]
  [ 1.0087335   0.43252692  2.0713282  ... -0.68384296 -1.6406051
   -0.20588139]
  [ 1.0087335   0.43252692  2.0713282  ... -0.68384296 -1.6406051
   -0.20588139]
  ...
  [ 1.0087335   0.43252692  2.0713282  ... -0.68384296 -1.6406051
   -0.20588139]
  [ 1.0087335   0.43252692  2.0713282  ... -0.68384296 -1.6406051
   -0.20588139]
  [ 1.0087335   0.43252692  2.0713282  ... -0.68384296 -1.6406051
   -0.20588139]]]",images/results/BU_3DFE/F0033_HA04WH_F2D/projected_w.npz
F,33,SU,1,WH,F2D,bmp,F0033_SU01WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SU01WH_F2D.bmp,"[[[ 0.39194986  1.462057    5.005216   ...  0.3803128  -0.52462435
   -0.23108205]
  [ 0.39194986  1.462057    5.005216   ...  0.3803128  -0.52462435
   -0.23108205]
  [ 0.39194986  1.462057    5.005216   ...  0.3803128  -0.52462435
   -0.23108205]
  ...
  [ 0.39194986  1.462057    5.005216   ...  0.3803128  -0.52462435
   -0.23108205]
  [ 0.39194986  1.462057    5.005216   ...  0.3803128  -0.52462435
   -0.23108205]
  [ 0.39194986  1.462057    5.005216   ...  0.3803128  -0.52462435
   -0.23108205]]]",images/results/BU_3DFE/F0033_SU01WH_F2D/projected_w.npz
F,33,HA,1,WH,F2D,bmp,F0033_HA01WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_HA01WH_F2D.bmp,"[[[ 0.5202586   1.2033701   1.2381804  ...  0.50472736  0.7956303
   -0.7860232 ]
  [ 0.5202586   1.2033701   1.2381804  ...  0.50472736  0.7956303
   -0.7860232 ]
  [ 0.5202586   1.2033701   1.2381804  ...  0.50472736  0.7956303
   -0.7860232 ]
  ...
  [ 0.5202586   1.2033701   1.2381804  ...  0.50472736  0.7956303
   -0.7860232 ]
  [ 0.5202586   1.2033701   1.2381804  ...  0.50472736  0.7956303
   -0.7860232 ]
  [ 0.5202586   1.2033701   1.2381804  ...  0.50472736  0.7956303
   -0.7860232 ]]]",images/results/BU_3DFE/F0033_HA01WH_F2D/projected_w.npz
F,33,SU,2,WH,F2D,bmp,F0033_SU02WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SU02WH_F2D.bmp,"[[[ 0.8634675   0.7138208   1.2089183  ... -0.76059943 -1.4260565
    1.0896758 ]
  [ 0.8634675   0.7138208   1.2089183  ... -0.76059943 -1.4260565
    1.0896758 ]
  [ 0.8634675   0.7138208   1.2089183  ... -0.76059943 -1.4260565
    1.0896758 ]
  ...
  [ 0.8634675   0.7138208   1.2089183  ... -0.76059943 -1.4260565
    1.0896758 ]
  [ 0.8634675   0.7138208   1.2089183  ... -0.76059943 -1.4260565
    1.0896758 ]
  [ 0.8634675   0.7138208   1.2089183  ... -0.76059943 -1.4260565
    1.0896758 ]]]",images/results/BU_3DFE/F0033_SU02WH_F2D/projected_w.npz
F,33,SA,3,WH,F2D,bmp,F0033_SA03WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SA03WH_F2D.bmp,"[[[ 0.10319544  2.5800304  -1.4837656  ... -0.9910659  -0.12058596
    0.19429007]
  [ 0.10319544  2.5800304  -1.4837656  ... -0.9910659  -0.12058596
    0.19429007]
  [ 0.10319544  2.5800304  -1.4837656  ... -0.9910659  -0.12058596
    0.19429007]
  ...
  [ 0.10319544  2.5800304  -1.4837656  ... -0.9910659  -0.12058596
    0.19429007]
  [ 0.10319544  2.5800304  -1.4837656  ... -0.9910659  -0.12058596
    0.19429007]
  [ 0.10319544  2.5800304  -1.4837656  ... -0.9910659  -0.12058596
    0.19429007]]]",images/results/BU_3DFE/F0033_SA03WH_F2D/projected_w.npz
F,33,DI,3,WH,F2D,bmp,F0033_DI03WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_DI03WH_F2D.bmp,"[[[ 0.46302348  1.0610576   1.4970014  ... -1.4218882   0.3881103
   -1.213699  ]
  [ 0.46302348  1.0610576   1.4970014  ... -1.4218882   0.3881103
   -1.213699  ]
  [ 0.46302348  1.0610576   1.4970014  ... -1.4218882   0.3881103
   -1.213699  ]
  ...
  [ 0.46302348  1.0610576   1.4970014  ... -1.4218882   0.3881103
   -1.213699  ]
  [ 0.46302348  1.0610576   1.4970014  ... -1.4218882   0.3881103
   -1.213699  ]
  [ 0.46302348  1.0610576   1.4970014  ... -1.4218882   0.3881103
   -1.213699  ]]]",images/results/BU_3DFE/F0033_DI03WH_F2D/projected_w.npz
F,33,DI,2,WH,F2D,bmp,F0033_DI02WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_DI02WH_F2D.bmp,"[[[ 3.13892     1.7897877   2.095219   ... -1.3269295   0.4153554
   -0.92328715]
  [ 3.13892     1.7897877   2.095219   ... -1.3269295   0.4153554
   -0.92328715]
  [ 3.13892     1.7897877   2.095219   ... -1.3269295   0.4153554
   -0.92328715]
  ...
  [ 3.13892     1.7897877   2.095219   ... -1.3269295   0.4153554
   -0.92328715]
  [ 3.13892     1.7897877   2.095219   ... -1.3269295   0.4153554
   -0.92328715]
  [ 3.13892     1.7897877   2.095219   ... -1.3269295   0.4153554
   -0.92328715]]]",images/results/BU_3DFE/F0033_DI02WH_F2D/projected_w.npz
F,33,SU,4,WH,F2D,bmp,F0033_SU04WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SU04WH_F2D.bmp,"[[[-0.99321336 -1.2410791   1.7723999  ...  1.0657287   0.28535685
   -1.3942403 ]
  [-0.99321336 -1.2410791   1.7723999  ...  1.0657287   0.28535685
   -1.3942403 ]
  [-0.99321336 -1.2410791   1.7723999  ...  1.0657287   0.28535685
   -1.3942403 ]
  ...
  [-0.99321336 -1.2410791   1.7723999  ...  1.0657287   0.28535685
   -1.3942403 ]
  [-0.99321336 -1.2410791   1.7723999  ...  1.0657287   0.28535685
   -1.3942403 ]
  [-0.99321336 -1.2410791   1.7723999  ...  1.0657287   0.28535685
   -1.3942403 ]]]",images/results/BU_3DFE/F0033_SU04WH_F2D/projected_w.npz
F,33,AN,4,WH,F2D,bmp,F0033_AN04WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_AN04WH_F2D.bmp,"[[[ 2.4758844   0.5420055   1.2903746  ... -0.40869638 -1.5239507
   -1.237281  ]
  [ 2.4758844   0.5420055   1.2903746  ... -0.40869638 -1.5239507
   -1.237281  ]
  [ 2.4758844   0.5420055   1.2903746  ... -0.40869638 -1.5239507
   -1.237281  ]
  ...
  [ 2.4758844   0.5420055   1.2903746  ... -0.40869638 -1.5239507
   -1.237281  ]
  [ 2.4758844   0.5420055   1.2903746  ... -0.40869638 -1.5239507
   -1.237281  ]
  [ 2.4758844   0.5420055   1.2903746  ... -0.40869638 -1.5239507
   -1.237281  ]]]",images/results/BU_3DFE/F0033_AN04WH_F2D/projected_w.npz
F,33,NE,0,WH,F2D,bmp,F0033_NE00WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_NE00WH_F2D.bmp,"[[[ 0.19269788  3.9188132   2.4270244  ...  1.2714847  -0.4815934
   -2.1546836 ]
  [ 0.19269788  3.9188132   2.4270244  ...  1.2714847  -0.4815934
   -2.1546836 ]
  [ 0.19269788  3.9188132   2.4270244  ...  1.2714847  -0.4815934
   -2.1546836 ]
  ...
  [ 0.19269788  3.9188132   2.4270244  ...  1.2714847  -0.4815934
   -2.1546836 ]
  [ 0.19269788  3.9188132   2.4270244  ...  1.2714847  -0.4815934
   -2.1546836 ]
  [ 0.19269788  3.9188132   2.4270244  ...  1.2714847  -0.4815934
   -2.1546836 ]]]",images/results/BU_3DFE/F0033_NE00WH_F2D/projected_w.npz
F,33,AN,2,WH,F2D,bmp,F0033_AN02WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_AN02WH_F2D.bmp,"[[[-0.7551319   2.4644926   3.7978532  ...  0.8549325  -0.97354007
    0.35329062]
  [-0.7551319   2.4644926   3.7978532  ...  0.8549325  -0.97354007
    0.35329062]
  [-0.7551319   2.4644926   3.7978532  ...  0.8549325  -0.97354007
    0.35329062]
  ...
  [-0.7551319   2.4644926   3.7978532  ...  0.8549325  -0.97354007
    0.35329062]
  [-0.7551319   2.4644926   3.7978532  ...  0.8549325  -0.97354007
    0.35329062]
  [-0.7551319   2.4644926   3.7978532  ...  0.8549325  -0.97354007
    0.35329062]]]",images/results/BU_3DFE/F0033_AN02WH_F2D/projected_w.npz
F,33,SA,2,WH,F2D,bmp,F0033_SA02WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SA02WH_F2D.bmp,"[[[ 2.32931    2.0959404  2.3246524 ... -1.0417479 -1.6279651 -0.9988974]
  [ 2.32931    2.0959404  2.3246524 ... -1.0417479 -1.6279651 -0.9988974]
  [ 2.32931    2.0959404  2.3246524 ... -1.0417479 -1.6279651 -0.9988974]
  ...
  [ 2.32931    2.0959404  2.3246524 ... -1.0417479 -1.6279651 -0.9988974]
  [ 2.32931    2.0959404  2.3246524 ... -1.0417479 -1.6279651 -0.9988974]
  [ 2.32931    2.0959404  2.3246524 ... -1.0417479 -1.6279651 -0.9988974]]]",images/results/BU_3DFE/F0033_SA02WH_F2D/projected_w.npz
F,33,HA,3,WH,F2D,bmp,F0033_HA03WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_HA03WH_F2D.bmp,"[[[ 0.48627412  0.9417826   3.3213112  ...  0.5749449   0.18493952
   -1.4197419 ]
  [ 0.48627412  0.9417826   3.3213112  ...  0.5749449   0.18493952
   -1.4197419 ]
  [ 0.48627412  0.9417826   3.3213112  ...  0.5749449   0.18493952
   -1.4197419 ]
  ...
  [ 0.48627412  0.9417826   3.3213112  ...  0.5749449   0.18493952
   -1.4197419 ]
  [ 0.48627412  0.9417826   3.3213112  ...  0.5749449   0.18493952
   -1.4197419 ]
  [ 0.48627412  0.9417826   3.3213112  ...  0.5749449   0.18493952
   -1.4197419 ]]]",images/results/BU_3DFE/F0033_HA03WH_F2D/projected_w.npz
F,33,SA,1,WH,F2D,bmp,F0033_SA01WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_SA01WH_F2D.bmp,"[[[ 2.3561294   1.5209869  -0.66583556 ... -1.2733012  -0.4738899
    0.8985368 ]
  [ 2.3561294   1.5209869  -0.66583556 ... -1.2733012  -0.4738899
    0.8985368 ]
  [ 2.3561294   1.5209869  -0.66583556 ... -1.2733012  -0.4738899
    0.8985368 ]
  ...
  [ 2.3561294   1.5209869  -0.66583556 ... -1.2733012  -0.4738899
    0.8985368 ]
  [ 2.3561294   1.5209869  -0.66583556 ... -1.2733012  -0.4738899
    0.8985368 ]
  [ 2.3561294   1.5209869  -0.66583556 ... -1.2733012  -0.4738899
    0.8985368 ]]]",images/results/BU_3DFE/F0033_SA01WH_F2D/projected_w.npz
F,33,FE,3,WH,F2D,bmp,F0033_FE03WH_F2D,/home/vicky/Documents/BU_3DFE/F0033,F0033_FE03WH_F2D.bmp,"[[[1.4710244  1.6623553  1.0293671  ... 0.49155197 0.7605563  0.41568103]
  [1.4710244  1.6623553  1.0293671  ... 0.49155197 0.7605563  0.41568103]
  [1.4710244  1.6623553  1.0293671  ... 0.49155197 0.7605563  0.41568103]
  ...
  [1.4710244  1.6623553  1.0293671  ... 0.49155197 0.7605563  0.41568103]
  [1.4710244  1.6623553  1.0293671  ... 0.49155197 0.7605563  0.41568103]
  [1.4710244  1.6623553  1.0293671  ... 0.49155197 0.7605563  0.41568103]]]",images/results/BU_3DFE/F0033_FE03WH_F2D/projected_w.npz
F,17,SU,1,WH,F2D,bmp,F0017_SU01WH_F2D,/home/vicky/Documents/BU_3DFE/F0017,F0017_SU01WH_F2D.bmp,"[[[ 0.7950558   1.0660225   3.2261777  ...  0.44082364 -1.2517189
   -1.0176175 ]
  [ 0.7950558   1.0660225   3.2261777  ...  0.44082364 -1.2517189
   -1.0176175 ]
  [ 0.7950558   1.0660225   3.2261777  ...  0.44082364 -1.2517189
   -1.0176175 ]
  ...
  [ 0.7950558   1.0660225   3.2261777  ...  0.44082364 -1.2517189
   -1.0176175 ]
  [ 0.7950558   1.0660225   3.2261777  ...  0.44082364 -1.2517189
   -1.0176175 ]
  [ 0.7950558   1.0660225   3.2261777  ...  0.44082364 -1.2517189
   -1.0176175 ]]]",images/results/BU_3DFE/F0017_SU01WH_F2D/projected_w.npz
F,17,DI,2,WH,F2D,bmp,F0017_DI02WH_F2D,/home/vicky/Documents/BU_3DFE/F0017,F0017_DI02WH_F2D.bmp,"[[[ 0.87016404 -0.5024849   1.4791874  ...  0.58120364  0.46633744
   -2.4096532 ]
  [ 0.87016404 -0.5024849   1.4791874  ...  0.58120364  0.46633744
   -2.4096532 ]
  [ 0.87016404 -0.5024849   1.4791874  ...  0.58120364  0.46633744
   -2.4096532 ]
  ...
  [ 0.87016404 -0.5024849   1.4791874  ...  0.58120364  0.46633744
   -2.4096532 ]
  [ 0.87016404 -0.5024849   1.4791874  ...  0.58120364  0.46633744
   -2.4096532 ]
  [ 0.87016404 -0.5024849   1.4791874  ...  0.58120364  0.46633744
   -2.4096532 ]]]",images/results/BU_3DFE/F0017_DI02WH_F2D/projected_w.npz
F,17,HA,1,WH,F2D,bmp,F0017_HA01WH_F2D,/home/vicky/Documents/BU_3DFE/F0017,F0017_HA01WH_F2D.bmp,"[[[ 0.27763817  0.9804499   2.2807271  ...  1.141076   -1.3018187
   -0.6378565 ]
  [ 0.27763817  0.9804499   2.2807271  ...  1.141076   -1.3018187
   -0.6378565 ]
  [ 0.27763817  0.9804499   2.2807271  ...  1.141076   -1.3018187
   -0.6378565 ]
  ...
  [ 0.27763817  0.9804499   2.2807271  ...  1.141076   -1.3018187
   -0.6378565 ]
  [ 0.27763817  0.9804499   2.2807271  ...  1.141076   -1.3018187
   -0.6378565 ]
  [ 0.27763817  0.9804499   2.2807271  ...  1.141076   -1.3018187
   -0.6378565 ]]]",images/results/BU_3DFE/F0017_HA01WH_F2D/projected_w.npz
